Sec,N,mm/mm,mm,segments
487.09521,49616.938,0.0080375839,1.6486478,194
487.09619,49563.219,0.0080375839,1.6443766,194
487.09717,49506.512,0.0080375839,1.6443766,194
487.09814,49449.805,0.0080478229,1.6401056,194
487.09912,49381.164,0.0080273449,1.6486478,194
487.1001,49333.414,0.008017106,1.6401056,194
487.10107,49273.723,0.008017106,1.6443766,194
487.10205,49214.035,0.0079966281,1.6401056,194
487.10303,49154.344,0.0079761501,1.6401056,194
487.104,49094.652,0.0079966281,1.6443766,194
487.10498,49040.934,0.0079863891,1.6358345,194
487.10596,48981.242,0.0079761501,1.6358345,194
487.10693,48924.539,0.0079863891,1.6401056,194
487.10791,48861.867,0.0079659112,1.6358345,194
487.10889,48805.16,0.0079556722,1.6401056,194
487.10986,48742.484,0.0079556722,1.6315633,194
487.11084,48685.781,0.0079454333,1.6315633,194
487.11182,48623.109,0.0079351943,1.6315633,194
487.11279,48569.387,0.0079249553,1.6315633,194
487.11377,48509.695,0.0079249553,1.6315633,194
487.11475,48450.008,0.0079147164,1.6315633,194
487.11572,48378.379,0.0079044774,1.6272923,194
487.1167,48324.656,0.0078839995,1.6230211,194
487.11768,48256.016,0.0078942385,1.6315633,194
487.11865,48205.281,0.0078839995,1.6230211,194
487.11963,48139.621,0.0078737605,1.6230211,194
487.12061,48082.918,0.0078635216,1.6230211,194
487.12158,48011.289,0.0078635216,1.6230211,194
487.12256,47960.551,0.0078532826,1.6230211,194
487.12354,47894.895,0.0078430437,1.6230211,194
487.12451,47835.203,0.0078430437,1.6230211,194
487.12549,47769.547,0.0078328047,1.6144789,194
487.12646,47712.84,0.0078123263,1.61875,194
487.12744,47650.164,0.0078020873,1.6102078,194
487.12842,47593.461,0.0078020873,1.6144789,194
487.12939,47524.82,0.0077918484,1.6102078,194
487.13037,47471.102,0.0077713705,1.6144789,194
487.13135,47405.441,0.0077611315,1.6102078,194
487.13232,47348.734,0.0077611315,1.6102078,194
487.1333,47283.078,0.0077508925,1.6102078,194
487.13428,47229.355,0.0077508925,1.6059366,194
487.13525,47166.684,0.0077406536,1.6102078,194
487.13623,47106.992,0.0077406536,1.6059366,194
487.13721,47047.301,0.0077304146,1.6016656,194
487.13818,46984.625,0.0077304146,1.6059366,194
487.13916,46924.938,0.0077201757,1.6059366,194
487.14014,46859.281,0.0076996977,1.6059366,194
487.14111,46793.621,0.0076996977,1.6016656,194
487.14209,46736.914,0.0077099367,1.6016656,194
487.14307,46680.211,0.0076894588,1.6016656,194
487.14404,46614.551,0.0076792198,1.6016656,194
487.14502,46557.852,0.0076689809,1.5973945,194
487.146,46483.234,0.0076587419,1.5973945,194
487.14697,46426.531,0.0076587419,1.5973945,194
487.14795,46357.887,0.0076587419,1.5931233,194
487.14893,46301.184,0.0076485029,1.5973945,194
487.1499,46232.539,0.007638264,1.5973945,194
487.15088,46175.836,0.007628025,1.5931233,194
487.15186,46101.223,0.007628025,1.5973945,194
487.15283,46044.516,0.007628025,1.5888523,194
487.15381,45972.891,0.0076075471,1.5888523,194
487.15479,45919.172,0.0075973081,1.5931233,194
487.15576,45841.57,0.0075870692,1.5973945,194
487.15674,45781.883,0.0075870692,1.5888523,194
487.15771,45713.242,0.0075563523,1.5845811,194
487.15869,45659.52,0.0075665913,1.5845811,194
487.15967,45587.895,0.0075461133,1.5845811,194
487.16064,45525.219,0.0075358744,1.58031,194
487.16162,45459.559,0.0075153965,1.58031,194
487.1626,45405.844,0.0075051575,1.5845811,194
487.16357,45334.215,0.0075153965,1.58031,194
487.16455,45271.539,0.0075153965,1.58031,194
487.16553,45214.832,0.0074949185,1.576039,194
487.1665,45152.16,0.0074949185,1.576039,194
487.16748,45080.531,0.0074744406,1.576039,194
487.16846,45017.855,0.0074744406,1.576039,194
487.16943,44958.168,0.0074539627,1.58031,194
487.17041,44895.492,0.0074539627,1.5717678,194
487.17139,44829.836,0.0074642017,1.5717678,194
487.17236,44764.176,0.0074437237,1.576039,194
487.17334,44698.52,0.0074334848,1.5674967,194
487.17432,44629.875,0.0074334848,1.576039,194
487.17529,44570.188,0.0074334848,1.5674967,194
487.17627,44492.59,0.0074130069,1.5674967,194
487.17725,44438.871,0.0073925289,1.5674967,194
487.17822,44367.242,0.0074130069,1.5674967,194
487.1792,44304.57,0.0074130069,1.5632256,194
487.18018,44235.922,0.00738229,1.5632256,194
487.18115,44170.266,0.0073925289,1.5589545,194
487.18213,44092.672,0.00738229,1.5674967,194
487.18311,44038.949,0.0073618121,1.5632256,194
487.18408,43958.371,0.0073618121,1.5589545,194
487.18506,43901.664,0.0073515731,1.5589545,194
487.18604,43821.082,0.0073310952,1.5546833,194
487.18701,43767.359,0.0073106172,1.5589545,194
487.18799,43689.766,0.0073106172,1.5589545,194
487.18896,43633.059,0.0073106172,1.5546833,194
487.18994,43558.449,0.0072901393,1.5546833,194
487.19092,43498.762,0.0072696614,1.5504123,194
487.19189,43418.18,0.0072901393,1.5504123,194
487.19287,43355.504,0.0072594224,1.5504123,194
487.19385,43286.863,0.0072696614,1.5504123,194
487.19482,43221.203,0.0072491835,1.5504123,194
487.1958,43149.574,0.0072389445,1.5504123,194
487.19678,43083.914,0.0072287056,1.5504123,194
487.19775,43015.273,0.0072287056,1.5504123,194
487.19873,42946.633,0.0072287056,1.5461411,194
487.19971,42877.988,0.0072184666,1.5504123,194
487.20068,42815.316,0.0071979887,1.5461411,194
487.20166,42746.668,0.0071877497,1.54187,194
487.20264,42669.074,0.0071775108,1.5461411,194
487.20361,42606.398,0.0071775108,1.54187,194
487.20459,42543.727,0.0071570328,1.537599,194
487.20557,42484.035,0.0071570328,1.54187,194
487.20654,42406.441,0.0071467939,1.537599,194
487.20752,42337.797,0.0071570328,1.54187,194
487.2085,42269.152,0.007116077,1.537599,194
487.20947,42206.48,0.0071365549,1.537599,194
487.21045,42131.867,0.007116077,1.5290567,194
487.21143,42066.207,0.007126316,1.5333278,194
487.2124,41988.613,0.0070955991,1.5290567,194
487.21338,41934.895,0.0070955991,1.5290567,194
487.21436,41854.313,0.0070853601,1.5333278,194
487.21533,41791.637,0.0070955991,1.5290567,194
487.21631,41717.027,0.0070751212,1.5247856,194
487.21729,41651.367,0.0070751212,1.5290567,194
487.21826,41573.773,0.0070648822,1.5247856,194
487.21924,41517.066,0.0070546432,1.5247856,194
487.22021,41433.504,0.0070444043,1.5247856,194
487.22119,41364.855,0.0070239264,1.5205145,194
487.22217,41290.246,0.0070239264,1.5162433,194
487.22314,41227.574,0.0070034484,1.5162433,194
487.22412,41146.992,0.0070136874,1.5205145,194
487.2251,41081.332,0.0069829705,1.5119723,194
487.22607,41012.688,0.0069829705,1.5205145,194
487.22705,40944.047,0.0069727316,1.5162433,194
487.22803,40869.434,0.0069829705,1.5162433,194
487.229,40800.793,0.0069522536,1.5119723,194
487.22998,40723.195,0.0069317757,1.5119723,194
487.23096,40651.566,0.0069317757,1.5119723,194
487.23193,40588.895,0.0069112978,1.5119723,194
487.23291,40517.266,0.0069112978,1.5077012,194
487.23389,40445.637,0.0069010588,1.5077012,194
487.23486,40371.023,0.0069010588,1.5119723,194
487.23584,40308.352,0.0068908199,1.5077012,194
487.23682,40233.742,0.0068805809,1.5077012,194
487.23779,40165.098,0.006849864,1.50343,194
487.23877,40087.5,0.006849864,1.5077012,194
487.23975,40021.844,0.0068293861,1.499159,194
487.24072,39944.246,0.0068293861,1.499159,194
487.2417,39884.555,0.0068293861,1.499159,194
487.24268,39809.945,0.0068293861,1.50343,194
487.24365,39747.273,0.0068089082,1.4948878,194
487.24463,39663.703,0.0068089082,1.4948878,194
487.24561,39601.031,0.0067986692,1.499159,194
487.24658,39523.434,0.0067986692,1.4948878,194
487.24756,39463.746,0.0067781913,1.4948878,194
487.24854,39380.18,0.0067577134,1.4906167,194
487.24951,39311.539,0.0067781913,1.4863456,194
487.25049,39233.941,0.0067679523,1.4906167,194
487.25146,39168.281,0.0067577134,1.4863456,194
487.25244,39087.699,0.0067474744,1.4863456,194
487.25342,39025.027,0.0067065186,1.4863456,194
487.25439,38941.465,0.0067269965,1.4906167,194
487.25537,38875.805,0.0067269965,1.4820745,194
487.25635,38792.234,0.0067065186,1.4820745,194
487.25732,38726.578,0.0067065186,1.4778033,194
487.2583,38646,0.0066860407,1.4820745,194
487.25928,38571.387,0.0066962796,1.4820745,194
487.26025,38496.773,0.0066655627,1.4735323,194
487.26123,38422.16,0.0066553238,1.4778033,194
487.26221,38347.551,0.0066450848,1.4735323,194
487.26318,38269.953,0.0066348459,1.4735323,194
487.26416,38195.344,0.0066450848,1.4735323,194
487.26514,38123.715,0.0066348459,1.4692612,194
487.26611,38052.086,0.0066143679,1.4735323,194
487.26709,37971.508,0.006604129,1.4692612,194
487.26807,37905.848,0.00659389,1.4735323,194
487.26904,37813.328,0.0065631731,1.4735323,194
487.27002,37747.668,0.0065631731,1.46499,194
487.271,37670.074,0.0065529342,1.46499,194
487.27197,37604.414,0.0065324563,1.460719,194
487.27295,37526.82,0.0065324563,1.46499,194
487.27393,37458.176,0.0065324563,1.460719,194
487.2749,37377.594,0.0065017394,1.460719,194
487.27588,37314.922,0.0065119783,1.460719,194
487.27686,37228.371,0.0065017394,1.460719,194
487.27783,37162.711,0.0064915004,1.4564478,194
487.27881,37079.148,0.0064812615,1.4564478,194
487.27979,37010.504,0.0064812615,1.460719,194
487.28076,36932.906,0.0064710225,1.4521768,194
487.28174,36858.297,0.0064505446,1.4521768,194
487.28271,36777.715,0.0064505446,1.4521768,194
487.28369,36709.07,0.0064403056,1.4521768,194
487.28467,36631.477,0.0064403056,1.4521768,194
487.28564,36562.832,0.0064198277,1.4479057,194
487.28662,36479.266,0.0064198277,1.4436345,194
487.2876,36410.625,0.0064198277,1.4479057,194
487.28857,36321.09,0.0064095887,1.4436345,194
487.28955,36246.48,0.0063891108,1.4393635,194
487.29053,36168.879,0.0063891108,1.4393635,194
487.2915,36091.285,0.0063583939,1.4393635,194
487.29248,36016.676,0.0063686329,1.4436345,194
487.29346,35939.078,0.0063276771,1.4393635,194
487.29443,35861.48,0.006337916,1.4350923,194
487.29541,35777.914,0.006337916,1.4350923,194
487.29639,35706.289,0.0063174381,1.4350923,194
487.29736,35631.676,0.0062969602,1.4393635,194
487.29834,35551.094,0.0062969602,1.4308212,194
487.29932,35473.5,0.0062764823,1.4350923,194
487.30029,35398.887,0.0062764823,1.4350923,194
487.30127,35312.336,0.0062560043,1.4350923,194
487.30225,35240.711,0.0062560043,1.4308212,194
487.30322,35160.129,0.0062457654,1.4265501,194
487.3042,35097.453,0.0062560043,1.4265501,194
487.30518,35013.891,0.0062150485,1.4265501,194
487.30615,34942.262,0.0062252874,1.4308212,194
487.30713,34855.711,0.0062048095,1.422279,194
487.30811,34778.113,0.0062048095,1.4180079,194
487.30908,34703.504,0.0061945706,1.4180079,194
487.31006,34631.879,0.0061740926,1.4180079,194
487.31104,34548.309,0.0061843316,1.422279,194
487.31201,34479.668,0.0061536147,1.4180079,194
487.31299,34390.133,0.0061638537,1.4094657,194
487.31396,34321.492,0.0061331368,1.4180079,194
487.31494,34240.91,0.0061536147,1.4137368,194
487.31592,34169.281,0.0061331368,1.4094657,194
487.31689,34085.715,0.0061228978,1.4094657,194
487.31787,34008.121,0.0061126589,1.4094657,194
487.31885,33924.559,0.006092181,1.4137368,194
487.31982,33849.945,0.006081942,1.4051945,194
487.3208,33760.41,0.0061024199,1.4051945,194
487.32178,33685.797,0.006071703,1.4009235,194
487.32275,33599.246,0.0060614641,1.4051945,194
487.32373,33527.617,0.0060512251,1.4009235,194
487.32471,33441.07,0.0060205082,1.4051945,194
487.32568,33360.488,0.0060205082,1.3966523,194
487.32666,33288.859,0.0060205082,1.4009235,194
487.32764,33199.324,0.0060000303,1.4009235,194
487.32861,33124.715,0.0060102693,1.3966523,194
487.32959,33041.148,0.0059897914,1.3966523,194
487.33057,32963.555,0.0059795524,1.3923812,194
487.33154,32879.988,0.0059590745,1.3881102,194
487.33252,32799.406,0.0059488355,1.3923812,194
487.3335,32721.809,0.0059488355,1.3923812,194
487.33447,32650.186,0.0059283576,1.3923812,194
487.33545,32563.633,0.0059181186,1.3923812,194
487.33643,32492.004,0.0059078797,1.3881102,194
487.3374,32399.486,0.0058976407,1.3881102,194
487.33838,32327.857,0.0058669238,1.383839,194
487.33936,32238.326,0.0058771628,1.3795679,194
487.34033,32166.699,0.0058669238,1.3881102,194
487.34131,32083.133,0.0058566849,1.383839,194
487.34229,32014.488,0.0058464459,1.3752968,194
487.34326,31921.971,0.005836207,1.3795679,194
487.34424,31850.344,0.005825968,1.3795679,194
487.34521,31766.777,0.005825968,1.3752968,194
487.34619,31689.182,0.0058054901,1.3710257,194
487.34717,31605.615,0.0057952511,1.3710257,194
487.34814,31536.975,0.0058054901,1.3710257,194
487.34912,31438.486,0.0057747732,1.3710257,194
487.3501,31366.857,0.0057645342,1.3710257,194
487.35107,31283.293,0.0057645342,1.3710257,194
487.35205,31205.695,0.0057542953,1.3710257,194
487.35303,31116.162,0.0057542953,1.3667545,194
487.354,31044.535,0.0057440563,1.3667545,194
487.35498,30960.971,0.0057440563,1.3667545,194
487.35596,30877.402,0.0057031005,1.3624835,194
487.35693,30802.791,0.0056928615,1.3624835,194
487.35791,30710.273,0.0056826225,1.3624835,194
487.35889,30632.678,0.0056928615,1.3539412,194
487.35986,30552.096,0.0056621446,1.3582124,194
487.36084,30480.469,0.0056519057,1.3582124,194
487.36182,30387.949,0.0056519057,1.3582124,194
487.36279,30304.385,0.0056519057,1.3496702,194
487.36377,30226.787,0.0056416667,1.3539412,194
487.36475,30146.205,0.0056314277,1.345399,194
487.36572,30059.656,0.0056211888,1.3496702,194
487.3667,29991.014,0.0056109498,1.345399,194
487.36768,29892.527,0.0056007109,1.345399,194
487.36865,29823.883,0.0055802329,1.345399,194
487.36963,29731.365,0.005569994,1.345399,194
487.37061,29656.752,0.005559755,1.3411279,194
487.37158,29561.248,0.0055495161,1.345399,194
487.37256,29489.623,0.0055392771,1.3411279,194
487.37354,29394.119,0.0055392771,1.3411279,194
487.37451,29322.49,0.0055085602,1.3411279,194
487.37549,29232.955,0.0055187992,1.3368568,194
487.37646,29158.344,0.0055085602,1.3368568,194
487.37744,29071.795,0.0054778433,1.3368568,194
487.37842,28994.197,0.0054880823,1.3325857,194
487.37939,28904.664,0.0054778433,1.3325857,194
487.38037,28830.051,0.0054471265,1.3283145,194
487.38135,28737.533,0.0054471265,1.3283145,194
487.38232,28662.922,0.0054471265,1.3283145,194
487.3833,28573.387,0.0054471265,1.3325857,194
487.38428,28498.775,0.0054368875,1.3240435,194
487.38525,28406.256,0.0053959317,1.3240435,194
487.38623,28319.705,0.0053856927,1.3240435,194
487.38721,28236.141,0.0053959317,1.3240435,194
487.38818,28152.576,0.0053959317,1.3197724,194
487.38916,28069.01,0.0053652148,1.3197724,194
487.39014,27982.461,0.0053652148,1.3240435,194
487.39111,27901.881,0.0053344979,1.3112302,194
487.39209,27812.346,0.0053242589,1.3197724,194
487.39307,27737.734,0.0053242589,1.3155012,194
487.39404,27642.23,0.0053242589,1.3155012,194
487.39502,27561.648,0.00531402,1.3155012,194
487.396,27478.084,0.0052935421,1.3112302,194
487.39697,27400.488,0.005303781,1.3112302,194
487.39795,27310.953,0.0052628252,1.306959,194
487.39893,27230.371,0.0052628252,1.306959,194
487.3999,27140.838,0.0052423473,1.306959,194
487.40088,27063.242,0.0052321083,1.306959,194
487.40186,26976.691,0.0052218693,1.306959,194
487.40283,26899.096,0.0052423473,1.2984169,194
487.40381,26803.592,0.0052013914,1.3026879,194
487.40479,26734.949,0.0051911524,1.2984169,194
487.40576,26642.43,0.0051809135,1.2984169,194
487.40674,26564.834,0.0051706745,1.2984169,194
487.40771,26466.348,0.0051604356,1.2984169,194
487.40869,26394.719,0.0051604356,1.2984169,194
487.40967,26308.168,0.0051399576,1.2984169,194
487.41064,26230.572,0.0051399576,1.2941457,194
487.41162,26138.055,0.0051399576,1.2856035,194
487.4126,26057.473,0.0051194797,1.2898746,194
487.41357,25970.922,0.0050887628,1.2898746,194
487.41455,25893.326,0.0050990018,1.2898746,194
487.41553,25803.793,0.0050887628,1.2856035,194
487.4165,25720.227,0.0050682849,1.2856035,194
487.41748,25630.691,0.0050785239,1.2813324,194
487.41846,25547.127,0.005058046,1.2813324,194
487.41943,25457.592,0.005037568,1.2813324,194
487.42041,25374.027,0.005047807,1.2770612,194
487.42139,25287.477,0.005037568,1.2813324,194
487.42236,25194.957,0.0050068512,1.2770612,194
487.42334,25114.379,0.0050170901,1.2770612,194
487.42432,25024.844,0.0049761343,1.2727902,194
487.42529,24944.264,0.0049863732,1.2727902,194
487.42627,24851.744,0.0049761343,1.2770612,194
487.42725,24774.146,0.0049658953,1.2727902,194
487.42822,24672.674,0.0049351784,1.2727902,194
487.4292,24601.047,0.0049351784,1.268519,194
487.43018,24505.545,0.0049351784,1.268519,194
487.43115,24424.963,0.0049044616,1.2642479,194
487.43213,24335.428,0.0049044616,1.268519,194
487.43311,24260.816,0.0048942226,1.2642479,194
487.43408,24165.314,0.0048839836,1.2599769,194
487.43506,24090.701,0.0048635057,1.2599769,194
487.43604,23992.215,0.0048532668,1.2557057,194
487.43701,23917.602,0.0048635057,1.2642479,194
487.43799,23825.082,0.0048327888,1.2557057,194
487.43896,23744.504,0.0048123109,1.2557057,194
487.43994,23649,0.0048123109,1.2557057,194
487.44092,23568.418,0.004791833,1.2514346,194
487.44189,23487.836,0.004791833,1.2557057,194
487.44287,23407.258,0.0047713551,1.2514346,194
487.44385,23308.77,0.004791833,1.2471635,194
487.44482,23228.188,0.0047611161,1.2471635,194
487.4458,23141.639,0.0047508772,1.2471635,194
487.44678,23058.072,0.0047508772,1.2428924,194
487.44775,22959.586,0.0047508772,1.2428924,194
487.44873,22881.988,0.0047303992,1.2428924,194
487.44971,22792.453,0.0047201603,1.2386212,194
487.45068,22699.936,0.0047099213,1.2386212,194
487.45166,22613.387,0.0046792044,1.2386212,194
487.45264,22520.867,0.0046792044,1.2343502,194
487.45361,22437.301,0.0046792044,1.2343502,194
487.45459,22341.799,0.0046484875,1.2300791,194
487.45557,22264.201,0.0046587265,1.2300791,194
487.45654,22165.715,0.0046382486,1.2343502,194
487.45752,22085.133,0.0046280096,1.2343502,194
487.4585,21986.645,0.0046280096,1.2258079,194
487.45947,21906.064,0.0046075317,1.2258079,194
487.46045,21807.576,0.0045870538,1.2258079,194
487.46143,21726.996,0.0045768148,1.2258079,194
487.4624,21631.492,0.0045665759,1.2258079,194
487.46338,21544.943,0.0045665759,1.2215369,194
487.46436,21446.455,0.0045460979,1.2215369,194
487.46533,21368.857,0.0045460979,1.2215369,194
487.46631,21276.34,0.0045153811,1.2172657,194
487.46729,21192.773,0.0045051421,1.2172657,194
487.46826,21097.271,0.0045051421,1.2129946,194
487.46924,21010.721,0.0044846642,1.2087235,194
